Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
CO;MT;Alta Floresta;M;entre 41 a 50 anos;2014;8;01/08/2014;11/08/2014;11/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Internet;N;S;Finalizada avaliada;Não Resolvida;1
CO;MT;Alta Floresta;M;entre 41 a 50 anos;2014;8;01/08/2014;11/08/2014;11/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
CO;MS;Bandeirantes;M;até 20 anos;2014;8;22/08/2014;26/08/2014;27/08/2014;4;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
CO;MS;Bandeirantes;M;até 20 anos;2014;8;13/08/2014;18/08/2014;18/08/2014;5;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
CO;MS;Bandeirantes;M;até 20 anos;2014;8;18/08/2014;19/08/2014;22/08/2014;1;Casasbahia.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;1
CO;MT;Cuiabá;F;entre 31 a 40 anos;2014;8;01/08/2014;01/08/2014;21/08/2014;0;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Resolvida;5
CO;MT;Alta Floresta;M;entre 41 a 50 anos;2014;8;01/08/2014;04/08/2014;05/08/2014;3;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;3
CO;DF;Brasília;M;entre 61 a 70 anos;2014;8;13/08/2014;22/08/2014;22/08/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;4
CO;DF;Brasília;M;entre 61 a 70 anos;2014;8;12/08/2014;13/08/2014;22/08/2014;1;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;05/08/2014;15/08/2014;27/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Portabilidade não efetivada;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Sete Lagoas;M;entre 31 a 40 anos;2014;8;20/08/2014;25/08/2014;27/08/2014;5;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 51 a 60 anos;2014;8;01/08/2014;11/08/2014;11/08/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Colombo;F;entre 21 a 30 anos;2014;8;01/08/2014;11/08/2014;31/08/2014;10;Hipercard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Não comprei / contratei;N;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Varginha;F;entre 31 a 40 anos;2014;8;07/08/2014;12/08/2014;12/08/2014;5;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
NE;MA;São Luís;M;entre 21 a 30 anos;2014;8;01/08/2014;11/08/2014;12/08/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Alterosa;M;entre 61 a 70 anos;2014;8;05/08/2014;08/08/2014;28/08/2014;3;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Serviços na internet (provedor, hospedagem, antivírus, vídeos online, aplicativos, jogos);Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Jundiaí;M;entre 51 a 60 anos;2014;8;11/08/2014;18/08/2014;18/08/2014;7;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;12/08/2014;20/08/2014;21/08/2014;8;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Investimentos / Aplicações / Previdência Privada;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;01/08/2014;07/08/2014;08/08/2014;6;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;2
S ;PR;Umuarama;M;entre 21 a 30 anos;2014;8;02/08/2014;08/08/2014;08/08/2014;6;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Eletroportáteis ( batedeira, liquidificador, umidificador, secador, etc );Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;1
SE;MG;Itamarandiba;F;entre 21 a 30 anos;2014;8;02/08/2014;05/08/2014;23/08/2014;3;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;3
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;8;02/08/2014;11/08/2014;31/08/2014;9;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Londrina;M;entre 31 a 40 anos;2014;8;03/08/2014;12/08/2014;13/08/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Internet;N;S;Finalizada avaliada;Resolvida;5
SE;SP;Araras;M;entre 31 a 40 anos;2014;8;03/08/2014;11/08/2014;11/08/2014;8;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Seguros (exceto habitacional);Contrato / Oferta;Venda casada (imposição de seguro, empréstimo, título de capitalização etc);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Além Paraíba;M;entre 41 a 50 anos;2014;8;03/08/2014;11/08/2014;11/08/2014;8;Americanas.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;N;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Caruaru;M;entre 41 a 50 anos;2014;8;03/08/2014;09/08/2014;12/08/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;ES;Vitória;M;entre 21 a 30 anos;2014;8;03/08/2014;06/08/2014;06/08/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;MG;Juiz de Fora;M;entre 51 a 60 anos;2014;8;03/08/2014;13/08/2014;28/08/2014;10;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Microcomputador e laptops;Cobrança / Contestação;Cobrança adicional não informada previamente (frete, montagem, taxas);Loja física;S;S;Finalizada avaliada;Não Resolvida;4
S ;PR;Pinhais;M;entre 21 a 30 anos;2014;8;04/08/2014;14/08/2014;19/08/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Demais Empréstimos e Financiamentos (exceto imóveis e veículos);Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;M;entre 41 a 50 anos;2014;8;15/08/2014;25/08/2014;25/08/2014;10;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;3
NE;BA;Barreiras;M;entre 31 a 40 anos;2014;8;14/08/2014;18/08/2014;18/08/2014;4;Bradesco Promotora ;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Vício de Qualidade;Margem consignável - bloqueio/ contestação;Loja física;S;S;Finalizada avaliada;Não Resolvida;5
NE;BA;Barreiras;M;entre 31 a 40 anos;2014;8;04/08/2014;07/08/2014;08/08/2014;3;Banco Bradesco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Curitiba;F;entre 21 a 30 anos;2014;8;01/08/2014;06/08/2014;06/08/2014;5;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Sabará;F;entre 31 a 40 anos;2014;8;01/08/2014;04/08/2014;18/08/2014;3;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
NE;PE;Jaboatão dos Guararapes;F;entre 21 a 30 anos;2014;8;21/08/2014;22/08/2014;23/08/2014;1;Magazineluiza.com;Comércio Eletrônico;Produtos de telefonia e informática;Acessórios e periféricos ( monitor, impressora, pendrive, hd externo, cd dvd, outras midias, roteador, software, scanner etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;1
NE;PE;Jaboatão dos Guararapes;F;entre 21 a 30 anos;2014;8;01/08/2014;07/08/2014;07/08/2014;6;Pontofrio.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;2
SE;MG;Presidente Olegário;F;entre 21 a 30 anos;2014;8;21/08/2014;22/08/2014;25/08/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Petrolina;M;entre 21 a 30 anos;2014;8;01/08/2014;07/08/2014;27/08/2014;6;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada não avaliada;Não Avaliada;
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;8;14/08/2014;22/08/2014;26/08/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Presidente Olegário;F;entre 21 a 30 anos;2014;8;01/08/2014;04/08/2014;04/08/2014;3;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Internet;S;S;Finalizada avaliada;Não Resolvida;4
S ;PR;Curitiba;M;entre 51 a 60 anos;2014;8;01/08/2014;11/08/2014;31/08/2014;10;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;8;03/08/2014;13/08/2014;21/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 21 a 30 anos;2014;8;01/08/2014;07/08/2014;27/08/2014;6;Pontofrio.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;M;entre 41 a 50 anos;2014;8;18/08/2014;20/08/2014;26/08/2014;2;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada avaliada;Não Resolvida;4
SE;SP;São José dos Campos;M;até 20 anos;2014;8;05/08/2014;08/08/2014;11/08/2014;3;Lojas Americanas;Varejo;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São José dos Campos;M;até 20 anos;2014;8;02/08/2014;04/08/2014;08/08/2014;2;Ingresso.com;Comércio Eletrônico;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Saúde e Segurança;Risco, dano físico ou mal estar decorrente da prestação do serviço/utilização do produto;Internet;N;S;Finalizada avaliada;Não Resolvida;3
SE;SP;São José dos Campos;M;até 20 anos;2014;8;02/08/2014;08/08/2014;08/08/2014;6;Submarino;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;2
NE;BA;Salvador;M;entre 21 a 30 anos;2014;8;03/08/2014;13/08/2014;14/08/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 31 a 40 anos;2014;8;15/08/2014;19/08/2014;19/08/2014;4;Magazineluiza.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 31 a 40 anos;2014;8;12/08/2014;21/08/2014;25/08/2014;9;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Recife;M;entre 31 a 40 anos;2014;8;09/08/2014;12/08/2014;25/08/2014;3;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Recife;M;entre 31 a 40 anos;2014;8;04/08/2014;06/08/2014;12/08/2014;2;Lojas Americanas;Varejo;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;16/08/2014;20/08/2014;20/08/2014;4;Bradescard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cadastro de Restrição (SPC, Serasa etc);Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;8;03/08/2014;06/08/2014;16/08/2014;3;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;8;03/08/2014;13/08/2014;19/08/2014;10;Credicard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Itapetinga;M;entre 21 a 30 anos;2014;8;15/08/2014;19/08/2014;19/08/2014;4;Magazineluiza.com;Comércio Eletrônico;Produtos de telefonia e informática;Tablet;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Itapetinga;M;entre 21 a 30 anos;2014;8;05/08/2014;06/08/2014;06/08/2014;1;Lojas Americanas;Varejo;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Jales;M;entre 31 a 40 anos;2014;8;05/08/2014;15/08/2014;22/08/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;8;08/08/2014;09/08/2014;11/08/2014;1;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 31 a 40 anos;2014;8;01/08/2014;11/08/2014;31/08/2014;10;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;SP;Bebedouro;M;entre 31 a 40 anos;2014;8;01/08/2014;11/08/2014;15/08/2014;10;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Betim;F;entre 41 a 50 anos;2014;8;01/08/2014;06/08/2014;24/08/2014;5;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;N;S;Finalizada avaliada;Resolvida;5
SE;SP;Sorocaba;M;entre 51 a 60 anos;2014;8;04/08/2014;12/08/2014;19/08/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;3
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;8;03/08/2014;13/08/2014;19/08/2014;10;Credicard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;DF;Brasília;F;entre 51 a 60 anos;2014;8;04/08/2014;12/08/2014;14/08/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Domicílio;N;S;Finalizada avaliada;Resolvida;3
SE;ES;Serra;F;entre 31 a 40 anos;2014;8;04/08/2014;14/08/2014;29/08/2014;10;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;São Paulo;F;entre 31 a 40 anos;2014;8;04/08/2014;08/08/2014;19/08/2014;4;Bradesco Financiamentos;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Porto Ferreira;F;entre 21 a 30 anos;2014;8;02/08/2014;11/08/2014;14/08/2014;9;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 51 a 60 anos;2014;8;04/08/2014;06/08/2014;07/08/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Ferraz de Vasconcelos;M;entre 21 a 30 anos;2014;8;16/08/2014;19/08/2014;19/08/2014;3;Santander Financiamentos;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Ferraz de Vasconcelos;M;entre 21 a 30 anos;2014;8;06/08/2014;07/08/2014;18/08/2014;1;Banco Santander;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Seguro de Vida / Acidentes Pessoais / Desemprego;Contrato / Oferta;Negativa de cobertura / Demora injustificada ou Divergência na indenização;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Salvador;F;entre 21 a 30 anos;2014;8;05/08/2014;12/08/2014;12/08/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;F;entre 41 a 50 anos;2014;8;05/08/2014;08/08/2014;12/08/2014;3;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Atendimento / SAC;SAC - Descortesia / despreparo / demora;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Caraguatatuba;F;até 20 anos;2014;8;10/08/2014;13/08/2014;14/08/2014;3;Lojas Americanas;Varejo;Produtos de telefonia e informática;Aparelho celular;Informação;Informações incompletas / inadequadas sobre o produto (na oferta ou no manual);Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Uberlândia;M;entre 31 a 40 anos;2014;8;05/08/2014;12/08/2014;13/08/2014;7;Tam;Transporte Aéreo;Transportes;Aéreo;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;8;09/08/2014;15/08/2014;20/08/2014;6;Banco Santander Cartões;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Internet;S;S;Finalizada avaliada;Resolvida;5
