Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
S ;PR;Colombo;M;entre 21 a 30 anos;2014;11;16/11/2014;24/11/2014;27/11/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Internet;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Curitiba;F;entre 51 a 60 anos;2014;11;12/11/2014;22/11/2014;23/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;N;S;Finalizada avaliada;Resolvida;4
S ;PR;Curitiba;F;entre 61 a 70 anos;2014;11;15/11/2014;24/11/2014;28/11/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Curitiba;F;mais de 70 anos;2014;11;11/11/2014;20/11/2014;23/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Não Resolvida;5
CO;DF;Brasília;M;entre 51 a 60 anos;2014;11;11/11/2014;19/11/2014;20/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
SE;SP;São Bernardo do Campo;F;entre 31 a 40 anos;2014;11;06/11/2014;07/11/2014;27/11/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;N;S;Finalizada avaliada;Não Resolvida;5
S ;PR;Curitiba;M;entre 41 a 50 anos;2014;11;26/11/2014;27/11/2014;27/11/2014;1;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
CO;GO;Ceres;M;entre 31 a 40 anos;2014;11;29/11/2014;29/11/2014;29/11/2014;0;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Dificuldadede de contato / acesso;Stand, feiras e eventos;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 41 a 50 anos;2014;11;26/11/2014;28/11/2014;30/11/2014;2;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Loja física;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Pinhais;F;entre 31 a 40 anos;2014;11;12/11/2014;19/11/2014;19/11/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Negativação indevida;Loja física;S;S;Finalizada avaliada;Resolvida;4
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;11;16/11/2014;24/11/2014;25/11/2014;8;Garantec;Corretoras e Sociedades de Seguros, Capitalização e Previdência;Serviços Financeiros;Seguro Garantia Estendida;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Ferraz de Vasconcelos;F;entre 31 a 40 anos;2014;11;07/11/2014;11/11/2014;12/11/2014;4;Americanas.com;Comércio Eletrônico;Demais Produtos;Livros e papelaria (material didático, jornais, revistas, artigos de escritório, etc.);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;2
S ;PR;Curitiba;M;entre 51 a 60 anos;2014;11;12/11/2014;14/11/2014;20/11/2014;2;Gol Linhas Aéreas;Transporte Aéreo;Transportes;Aéreo;Contrato / Oferta;Dificuldade para cancelar o serviço (Cobrança de multa abusiva, recusa etc);Internet;S;S;Finalizada avaliada;Resolvida;3
CO;MT;Várzea Grande;F;entre 51 a 60 anos;2014;11;07/11/2014;17/11/2014;18/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
NE;CE;Fortaleza;M;entre 31 a 40 anos;2014;11;02/11/2014;12/11/2014;29/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Stand, feiras e eventos;S;S;Finalizada avaliada;Resolvida;5
NE;CE;Fortaleza;M;entre 21 a 30 anos;2014;11;04/11/2014;10/11/2014;18/11/2014;6;Walmart.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;4
SE;MG;Viçosa;M;entre 21 a 30 anos;2014;11;12/11/2014;14/11/2014;18/11/2014;2;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada avaliada;Resolvida;4
S ;RS;Canoas;F;entre 21 a 30 anos;2014;11;17/11/2014;20/11/2014;21/11/2014;3;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Jaboatão dos Guararapes;M;até 20 anos;2014;11;28/11/2014;28/11/2014;28/11/2014;0;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Avaré;F;entre 41 a 50 anos;2014;11;03/11/2014;11/11/2014;28/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Salvador;F;entre 41 a 50 anos;2014;11;13/11/2014;22/11/2014;23/11/2014;9;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Salvador;F;entre 51 a 60 anos;2014;11;04/11/2014;11/11/2014;11/11/2014;7;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
NE;CE;Fortaleza;M;entre 21 a 30 anos;2014;11;04/11/2014;08/11/2014;13/11/2014;4;Americanas.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Produto entregue incompleto / diferente do  pedido;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;SC;Brusque;M;entre 21 a 30 anos;2014;11;17/11/2014;25/11/2014;26/11/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
NE;CE;Fortaleza;F;entre 21 a 30 anos;2014;11;06/11/2014;15/11/2014;16/11/2014;9;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Não envio / atraso do boleto ou fatura / dificuldade com o pagamento;Telefone;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 41 a 50 anos;2014;11;12/11/2014;18/11/2014;19/11/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;5
S ;SC;Florianópolis;M;entre 31 a 40 anos;2014;11;14/11/2014;17/11/2014;17/11/2014;3;Recovery do Brasil Consultoria ;Empresas de Recuperação de Crédito;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Negativação indevida (não cumprimento de acordo de parcelamento);Telefone;S;S;Finalizada avaliada;Resolvida;3
S ;SC;Florianópolis;F;entre 21 a 30 anos;2014;11;05/11/2014;07/11/2014;27/11/2014;2;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;N;S;Finalizada avaliada;Resolvida;5
NE;CE;Fortaleza;F;entre 41 a 50 anos;2014;11;05/11/2014;11/11/2014;11/11/2014;6;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança após cancelamento do serviço;Loja física;S;S;Finalizada avaliada;Resolvida;4
S ;RS;Porto Alegre;M;entre 21 a 30 anos;2014;11;17/11/2014;27/11/2014;28/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
CO;MS;Campo Grande;M;entre 41 a 50 anos;2014;11;05/11/2014;06/11/2014;27/11/2014;1;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Domicílio;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Mandaguari;F;entre 21 a 30 anos;2014;11;12/11/2014;20/11/2014;20/11/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança após cancelamento do serviço;Catálogo;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Cantagalo;M;entre 61 a 70 anos;2014;11;25/11/2014;25/11/2014;25/11/2014;0;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
SE;MG;Uberlândia;F;entre 31 a 40 anos;2014;11;14/11/2014;24/11/2014;25/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Belo Horizonte;M;entre 31 a 40 anos;2014;11;27/11/2014;28/11/2014;28/11/2014;1;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Presidente Prudente;M;entre 31 a 40 anos;2014;11;06/11/2014;12/11/2014;12/11/2014;6;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;2
S ;PR;Campo Largo;F;entre 41 a 50 anos;2014;11;06/11/2014;07/11/2014;28/11/2014;1;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;11;06/11/2014;10/11/2014;14/11/2014;4;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho de telefone fixo / interfone;Atendimento / SAC;Má qualidade no atendimento (descortesia / despreparo/ constrangimento);Telefone;S;S;Finalizada avaliada;Resolvida;1
SE;SP;Guaratinguetá;F;entre 31 a 40 anos;2014;11;18/11/2014;18/11/2014;18/11/2014;0;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Curitiba;M;entre 41 a 50 anos;2014;11;11/11/2014;20/11/2014;27/11/2014;9;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
N ;AC;Rio Branco;F;entre 31 a 40 anos;2014;11;25/11/2014;27/11/2014;27/11/2014;2;Tam;Transporte Aéreo;Transportes;Aéreo;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Ganhei de presente;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;11;18/11/2014;25/11/2014;26/11/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Plano/ serviço extinto sem substituto equivalente;Telefone;S;S;Finalizada avaliada;Não Resolvida;4
S ;PR;Rio Negro;M;entre 41 a 50 anos;2014;11;12/11/2014;22/11/2014;24/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Telefone;N;S;Finalizada avaliada;Não Resolvida;2
S ;SC;Itá;M;entre 41 a 50 anos;2014;11;03/11/2014;08/11/2014;29/11/2014;5;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Indaial;F;entre 51 a 60 anos;2014;11;03/11/2014;06/11/2014;27/11/2014;3;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
NE;PE;Recife;M;entre 21 a 30 anos;2014;11;07/11/2014;15/11/2014;18/11/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Resolvida;4
S ;RS;Porto Alegre;M;entre 21 a 30 anos;2014;11;07/11/2014;07/11/2014;10/11/2014;0;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Loja física;S;S;Finalizada avaliada;Resolvida;5
SE;ES;Vila Velha;F;entre 21 a 30 anos;2014;11;12/11/2014;19/11/2014;20/11/2014;7;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Vício de Qualidade;Fila em banco;Internet;N;S;Finalizada avaliada;Não Resolvida;2
SE;ES;Vila Velha;F;entre 21 a 30 anos;2014;11;12/11/2014;19/11/2014;20/11/2014;7;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Vício de Qualidade;Fila em banco;Internet;N;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Sorocaba;F;entre 51 a 60 anos;2014;11;13/11/2014;14/11/2014;14/11/2014;1;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Dificuldade para alterar/ ativar serviços;Loja física;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Londrina;M;até 20 anos;2014;11;12/11/2014;20/11/2014;25/11/2014;8;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Negativação indevida;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São José dos Campos;F;entre 21 a 30 anos;2014;11;12/11/2014;21/11/2014;24/11/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;5
CO;MT;Sorriso;M;entre 31 a 40 anos;2014;11;13/11/2014;22/11/2014;24/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;2
S ;PR;Piraquara;F;entre 31 a 40 anos;2014;11;11/11/2014;18/11/2014;18/11/2014;7;Walmart.com;Comércio Eletrônico;Demais Produtos;Vestuário e Artigos de Uso Pessoal (roupa, calçados, jóias, bijuterias, malas, bolsas, etc);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;RN;Jucurutu;M;entre 31 a 40 anos;2014;11;11/11/2014;20/11/2014;20/11/2014;9;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;N;S;Finalizada avaliada;Resolvida;5
S ;RS;Sapiranga;M;entre 31 a 40 anos;2014;11;26/11/2014;28/11/2014;28/11/2014;2;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cadastro de Restrição (SPC, Serasa etc);Cobrança / Contestação;Negativação indevida referente à pagamento já efetuado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Mirassol;F;entre 31 a 40 anos;2014;11;06/11/2014;14/11/2014;14/11/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Resolvida;1
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;11;06/11/2014;07/11/2014;08/11/2014;1;Ourocard;Bancos, Financeiras e Administradoras de Cartão;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;F;entre 21 a 30 anos;2014;11;14/11/2014;22/11/2014;27/11/2014;8;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;Rio de Janeiro;M;entre 21 a 30 anos;2014;11;14/11/2014;24/11/2014;27/11/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;11;12/11/2014;21/11/2014;26/11/2014;9;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;CE;Fortaleza;F;mais de 70 anos;2014;11;14/11/2014;24/11/2014;24/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Dificuldade em obter protocolo, gravação ou histórico;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
NE;PE;Vitória de Santo Antão;M;entre 21 a 30 anos;2014;11;07/11/2014;13/11/2014;18/11/2014;6;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Cobrança de compra/saque não reconhecido / Contestação de cobrança;Internet;S;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Salvador;M;entre 21 a 30 anos;2014;11;20/11/2014;25/11/2014;25/11/2014;5;Extra.com;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Resolvida;3
NE;BA;Salvador;F;entre 41 a 50 anos;2014;11;10/11/2014;18/11/2014;25/11/2014;8;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Atendimento / SAC;Má qualidade no atendimento presencial ou outros canais (mau atendimento/ constrangimento);Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;11;08/11/2014;14/11/2014;14/11/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Resolvida;3
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;11;07/11/2014;10/11/2014;14/11/2014;3;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos de telefonia e informática;Aparelho celular;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;11;14/11/2014;24/11/2014;25/11/2014;10;Banco Itaú Unibanco;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Conta corrente / Salário / Poupança /Conta Aposentadoria;Atendimento / SAC;SAC - Dificuldade para cancelar o serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
SE;MG;Passos;F;até 20 anos;2014;11;10/11/2014;20/11/2014;25/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Telefone;S;S;Finalizada avaliada;Resolvida;5
NE;SE;Salgado;M;entre 31 a 40 anos;2014;11;06/11/2014;07/11/2014;07/11/2014;1;Extra.com;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Resolvida;3
S ;RS;Gravataí;F;entre 51 a 60 anos;2014;11;07/11/2014;12/11/2014;24/11/2014;5;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;1
NE;PE;Jaboatão dos Guararapes;F;entre 41 a 50 anos;2014;11;10/11/2014;10/11/2014;12/11/2014;0;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Informação;Informações incompletas / inadequadas sobre o serviço, plano, promoção etc;Telefone;S;S;Finalizada avaliada;Resolvida;4
CO;MT;Várzea Grande;M;entre 31 a 40 anos;2014;11;18/11/2014;28/11/2014;28/11/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Telefone;S;S;Finalizada avaliada;Não Resolvida;5
SE;SP;São Paulo;F;entre 21 a 30 anos;2014;11;10/11/2014;12/11/2014;12/11/2014;2;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Contrato / Oferta;Alteração de plano/contrato sem solicitação ou aviso prévio;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
NE;PE;Pesqueira;M;entre 41 a 50 anos;2014;11;07/11/2014;13/11/2014;24/11/2014;6;Centauro.com.br;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Entrega do Produto;Produto entregue incompleto / diferente do  pedido;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;RS;São Leopoldo;M;entre 31 a 40 anos;2014;11;10/11/2014;14/11/2014;14/11/2014;4;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Timóteo;M;entre 21 a 30 anos;2014;11;08/11/2014;18/11/2014;25/11/2014;10;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
