Região;UF;Cidade;Sexo;Faixa Etária;Ano Abertura;Mês Abertura;Data Abertura;Data Resposta;Data Finalização;Tempo Resposta;Nome Fantasia;Segmento de Mercado;Área;Assunto;Grupo Problema;Problema;Como Comprou Contratou;Procurou Empresa;Respondida;Situação;Avaliação Reclamação;Nota do Consumidor
CO;DF;Brasília;M;entre 31 a 40 anos;2014;10;09/10/2014;17/10/2014;17/10/2014;8;Philips TV e Monitores;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;F;entre 21 a 30 anos;2014;10;09/10/2014;18/10/2014;22/10/2014;9;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Cotia;F;entre 21 a 30 anos;2014;10;09/10/2014;17/10/2014;17/10/2014;8;Extra.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Lavadora de roupa, louça e secadora;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Cotia;F;entre 21 a 30 anos;2014;10;16/10/2014;17/10/2014;20/10/2014;1;Gol Linhas Aéreas;Transporte Aéreo;Transportes;Aéreo;Cobrança / Contestação;Cobrança de tarifas, taxas, valores não previstos / não informados;Internet;S;S;Finalizada avaliada;Resolvida;5
NE;PE;Camaragibe;F;entre 21 a 30 anos;2014;10;07/10/2014;08/10/2014;22/10/2014;1;Eletro Shopping;Varejo;Demais Produtos;Móveis e Colchões;Entrega do Produto;Produto entregue incompleto / diferente do  pedido;Loja física;S;S;Finalizada avaliada;Resolvida;5
NE;BA;Camaçari;F;entre 21 a 30 anos;2014;10;15/10/2014;21/10/2014;28/10/2014;6;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança após cancelamento do serviço;Domicílio;S;S;Finalizada avaliada;Resolvida;4
NE;BA;Camaçari;F;entre 21 a 30 anos;2014;10;15/10/2014;21/10/2014;28/10/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança submetendo a ofensa, constrangimento ou ameaça;Domicílio;S;S;Finalizada avaliada;Resolvida;2
SE;SP;Jales;M;entre 31 a 40 anos;2014;10;10/10/2014;20/10/2014;22/10/2014;10;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;SP;Santana de Parnaíba;F;entre 31 a 40 anos;2014;10;17/10/2014;17/10/2014;22/10/2014;0;Decolar.com;Agências de Viagens;Turismo/Viagens;Pacote / excursão / agência de turismo;Cobrança / Contestação;Dificuldade na devolução de valores pagos / reembolso / retenção de valores;Internet;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Santana de Parnaíba;F;entre 31 a 40 anos;2014;10;09/10/2014;13/10/2014;13/10/2014;4;Decolar.com;Agências de Viagens;Turismo/Viagens;Pacote / excursão / agência de turismo;Contrato / Oferta;Dificuldade para alterar ou cancelar o contrato /serviço;Internet;S;S;Finalizada avaliada;Resolvida;2
SE;MG;Três Pontas;M;entre 51 a 60 anos;2014;10;01/10/2014;08/10/2014;29/10/2014;7;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Loja física;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Londrina;M;entre 21 a 30 anos;2014;10;02/10/2014;07/10/2014;13/10/2014;5;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;4
NE;PE;Recife;F;entre 21 a 30 anos;2014;10;07/10/2014;09/10/2014;09/10/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Curitiba;M;entre 21 a 30 anos;2014;10;07/10/2014;13/10/2014;13/10/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança em duplicidade / Cobrança referente a pagamento já efetuado;Telefone;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Santana de Parnaíba;F;entre 31 a 40 anos;2014;10;10/10/2014;20/10/2014;20/10/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Não Resolvida;4
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;02/10/2014;09/10/2014;20/10/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Suzano;M;entre 51 a 60 anos;2014;10;02/10/2014;08/10/2014;09/10/2014;6;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;5
N ;AC;Rio Branco;F;entre 61 a 70 anos;2014;10;02/10/2014;09/10/2014;10/10/2014;7;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Negativação indevida;Telefone;N;S;Finalizada avaliada;Resolvida;5
SE;MG;Raul Soares;M;entre 31 a 40 anos;2014;10;03/10/2014;10/10/2014;10/10/2014;7;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança após cancelamento do serviço;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
N ;AM;Manaus;F;entre 31 a 40 anos;2014;10;20/10/2014;28/10/2014;28/10/2014;8;Banco BMG;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Dificuldade para obter boleto de quitação ou informações acerca de cálculos, pagamentos, saldo devedor;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;2
N ;AM;Manaus;F;entre 31 a 40 anos;2014;10;02/10/2014;09/10/2014;20/10/2014;7;Banco BMG;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Cálculo de juros, saldo devedor (contestação, solicitação de histórico, dúvidas);Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São Paulo;M;entre 21 a 30 anos;2014;10;01/10/2014;08/10/2014;28/10/2014;7;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;S;S;Finalizada avaliada;Não Resolvida;4
N ;PA;Parauapebas;M;entre 21 a 30 anos;2014;10;04/10/2014;14/10/2014;15/10/2014;10;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 21 a 30 anos;2014;10;07/10/2014;07/10/2014;08/10/2014;0;Ourocard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Informação;Informações incompletas / inadequadas sobre o serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;F;entre 21 a 30 anos;2014;10;07/10/2014;17/10/2014;29/10/2014;10;Caixa Econômica Federal;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Informação;Informações incompletas / inadequadas sobre o serviço;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
N ;AC;Rio Branco;F;entre 31 a 40 anos;2014;10;09/10/2014;10/10/2014;13/10/2014;1;Tam;Transporte Aéreo;Transportes;Aéreo;Vício de Qualidade;Extravio/ avaria de bagagem, carga, correspondência;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;SP;São José dos Campos;M;entre 41 a 50 anos;2014;10;01/10/2014;06/10/2014;13/10/2014;5;Extra.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;M;entre 61 a 70 anos;2014;10;02/10/2014;10/10/2014;16/10/2014;8;Banco BMG;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Crédito Consignado (Empréstimo descontado em folha de pagamento);Cobrança / Contestação;Dificuldade para obter boleto de quitação ou informações acerca de cálculos, pagamentos, saldo devedor;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
NE;CE;Fortaleza;M;entre 31 a 40 anos;2014;10;10/10/2014;13/10/2014;13/10/2014;3;Shoptime;Comércio Eletrônico;Produtos de telefonia e informática;Microcomputador e laptops;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;M;entre 31 a 40 anos;2014;10;02/10/2014;03/10/2014;21/10/2014;1;Samsung;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Pereira Barreto;F;entre 41 a 50 anos;2014;10;07/10/2014;11/10/2014;17/10/2014;4;Magazineluiza.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;N;S;Finalizada avaliada;Não Resolvida;1
N ;AC;Rio Branco;M;entre 21 a 30 anos;2014;10;22/10/2014;27/10/2014;31/10/2014;5;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;RJ;Rio de Janeiro;F;entre 31 a 40 anos;2014;10;01/10/2014;10/10/2014;10/10/2014;9;Itauleasing;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Financiamentos de Veículos / Leasing;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada avaliada;Não Resolvida;5
NE;BA;Salvador;M;entre 41 a 50 anos;2014;10;09/10/2014;16/10/2014;16/10/2014;7;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
S ;PR;Campo Largo;M;entre 31 a 40 anos;2014;10;02/10/2014;10/10/2014;11/10/2014;8;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Osasco;M;entre 21 a 30 anos;2014;10;03/10/2014;08/10/2014;29/10/2014;5;Ricardo Eletro.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Chapecó;M;entre 31 a 40 anos;2014;10;23/10/2014;29/10/2014;29/10/2014;6;Bradesco Cartões;Bancos, Financeiras e Administradoras de Cartão;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;SC;Chapecó;M;entre 31 a 40 anos;2014;10;05/10/2014;15/10/2014;15/10/2014;10;Walmart.com;Comércio Eletrônico;Demais Produtos;Produtos para crianças (carrinho, brinquedos, cadeira, vestuário, mamadeira, etc);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;3
S ;SC;Chapecó;M;entre 31 a 40 anos;2014;10;23/10/2014;29/10/2014;29/10/2014;6;Walmart.com;Comércio Eletrônico;Demais Produtos;Produtos para crianças (carrinho, brinquedos, cadeira, vestuário, mamadeira, etc);Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;2
N ;AC;Rio Branco;F;entre 31 a 40 anos;2014;10;16/10/2014;22/10/2014;27/10/2014;6;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Atendimento Bancário;Atendimento / SAC;SAC - Demanda não resolvida / não respondida;Loja física;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;São Paulo;M;entre 61 a 70 anos;2014;10;09/10/2014;18/10/2014;29/10/2014;9;Ponto Frio;Varejo;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;S;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Belo Horizonte;F;entre 61 a 70 anos;2014;10;01/10/2014;06/10/2014;27/10/2014;5;Banco do Brasil;Bancos, Financeiras e Administradoras de Cartão;Demais Serviços ;Programas de Fidelidade / Benefícios (pontos, milhagem etc);Contrato / Oferta;Dificuldades com Programas de Fidelidade / Pontuação (resgate, alteração, transferência etc);Não comprei / contratei;S;S;Finalizada não avaliada;Não Avaliada;
SE;MG;Belo Horizonte;F;entre 61 a 70 anos;2014;10;01/10/2014;03/10/2014;24/10/2014;2;Shoptime;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Contrato / Oferta;Produto falsificado;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
SE;ES;Colatina;M;entre 31 a 40 anos;2014;10;09/10/2014;10/10/2014;10/10/2014;1;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Araçatuba;M;entre 21 a 30 anos;2014;10;09/10/2014;09/10/2014;09/10/2014;0;Ricardo Eletro.com;Comércio Eletrônico;Demais Produtos;Utilidades Domésticas e Decoração (para limpeza, de cozinha, cama, mesa e banho, tapetes, cortinas, persianas, jardinagem, ferramentas etc.);Atendimento / SAC;Dificuldade de contato / demora no atendimento;Internet;S;S;Finalizada avaliada;Resolvida;5
S ;PR;Londrina;M;entre 41 a 50 anos;2014;10;06/10/2014;08/10/2014;18/10/2014;2;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Demais aparelhos de comunicação;Atendimento / SAC;Dificuldade de contato / demora no atendimento;Loja física;N;S;Finalizada avaliada;Resolvida;3
SE;MG;Uberlândia;M;entre 31 a 40 anos;2014;10;07/10/2014;10/10/2014;11/10/2014;3;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;Pereira Barreto;F;entre 41 a 50 anos;2014;10;06/10/2014;15/10/2014;17/10/2014;9;Pontofrio.com;Comércio Eletrônico;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Internet;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Pereira Barreto;F;entre 41 a 50 anos;2014;10;02/10/2014;09/10/2014;20/10/2014;7;Casasbahia.com;Comércio Eletrônico;Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;entre 31 a 40 anos;2014;10;01/10/2014;09/10/2014;27/10/2014;8;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;3
SE;MG;São João del Rei;M;entre 41 a 50 anos;2014;10;09/10/2014;17/10/2014;21/10/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Vício de Qualidade;Suspensão ou desligamento indevido do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;2
SE;SP;Embu das Artes;M;entre 31 a 40 anos;2014;10;01/10/2014;10/10/2014;27/10/2014;9;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Não comprei / contratei;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 31 a 40 anos;2014;10;02/10/2014;10/10/2014;29/10/2014;8;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
CO;DF;Brasília;F;entre 31 a 40 anos;2014;10;27/10/2014;27/10/2014;27/10/2014;0;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Móvel;Contrato / Oferta;Dificuldade para contratar / recusa injustificada;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;5
SE;MG;Belo Horizonte;M;entre 21 a 30 anos;2014;10;17/10/2014;22/10/2014;25/10/2014;5;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;2
SE;SP;Guarulhos;F;entre 21 a 30 anos;2014;10;13/10/2014;15/10/2014;16/10/2014;2;Claro TV ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Contrato / Oferta;Dificuldade para rescindir o contrato / cancelar o serviço;Telefone;N;S;Finalizada avaliada;Resolvida;5
NE;BA;Salvador;F;entre 51 a 60 anos;2014;10;11/10/2014;21/10/2014;21/10/2014;10;Itaucard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Vício de Qualidade;Bloqueio / Suspensão indevida do serviço;Telefone;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;até 20 anos;2014;10;23/10/2014;30/10/2014;30/10/2014;7;Extra.com;Comércio Eletrônico;Produtos de telefonia e informática;Microcomputador e laptops;Entrega do Produto;Não entrega / demora na entrega do produto;Internet;N;S;Finalizada avaliada;Resolvida;5
SE;MG;Belo Horizonte;F;entre 31 a 40 anos;2014;10;02/10/2014;06/10/2014;08/10/2014;4;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Telefone;S;S;Finalizada avaliada;Resolvida;4
NE;CE;Fortaleza;M;entre 31 a 40 anos;2014;10;11/10/2014;16/10/2014;24/10/2014;5;Oi Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pré-paga;Vício de Qualidade;Funcionamento inadequado do serviço (má qualidade do sinal, instabilidade, queda);Telefone;S;S;Finalizada avaliada;Resolvida;3
S ;PR;Curitiba;F;entre 41 a 50 anos;2014;10;02/10/2014;04/10/2014;25/10/2014;2;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;SC;Blumenau;M;entre 31 a 40 anos;2014;10;14/10/2014;16/10/2014;16/10/2014;2;Tim;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Móvel Pós-paga;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Domicílio;S;S;Finalizada avaliada;Resolvida;5
SE;SP;São Paulo;M;até 20 anos;2014;10;16/10/2014;20/10/2014;20/10/2014;4;Submarino;Comércio Eletrônico;Produtos de telefonia e informática;Microcomputador e laptops;Contrato / Oferta;Venda casada (garantia estendida, seguro, cursos etc);Internet;S;S;Finalizada avaliada;Resolvida;1
NE;PE;Recife;M;entre 21 a 30 anos;2014;10;27/10/2014;29/10/2014;29/10/2014;2;Submarino;Comércio Eletrônico;Demais Produtos;Esporte/Lazer/Festa (equipamento de ginástica, camping, náutica, caça, pesca, artigo esportivo, bicicleta, piscina, etc.);Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Internet;S;S;Finalizada avaliada;Não Resolvida;1
SE;RJ;Rio de Janeiro;M;entre 41 a 50 anos;2014;10;06/10/2014;09/10/2014;30/10/2014;3;Centauro.com.br;Comércio Eletrônico;Demais Produtos;Vestuário e Artigos de Uso Pessoal (roupa, calçados, jóias, bijuterias, malas, bolsas, etc);Entrega do Produto;Não entrega / demora na entrega do produto;Internet;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;10;08/10/2014;10/10/2014;31/10/2014;2;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Telefone;S;S;Finalizada não avaliada;Não Avaliada;
S ;PR;Curitiba;M;entre 31 a 40 anos;2014;10;09/10/2014;15/10/2014;16/10/2014;6;GVT;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Pacote de Serviços ( Combo );Cobrança / Contestação;Cobrança após cancelamento do serviço;Internet;S;S;Finalizada avaliada;Resolvida;3
NE;BA;Salvador;F;entre 51 a 60 anos;2014;10;09/10/2014;15/10/2014;24/10/2014;6;Extra ;Supermercados;Produtos Eletrodomésticos e Eletrônicos;Refrigerador / freezer;Vício de Qualidade;Produto danificado / não funciona - Dificuldade em trocar ou consertar no prazo de garantia;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
SE;MG;Brumadinho;M;entre 31 a 40 anos;2014;10;01/10/2014;09/10/2014;27/10/2014;8;SKY;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;4
SE;SP;Piedade;F;entre 21 a 30 anos;2014;10;02/10/2014;10/10/2014;13/10/2014;8;Vivo - Telefônica ;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;TV por Assinatura;Cobrança / Contestação;Cobrança após cancelamento do serviço;Telefone;S;S;Finalizada avaliada;Não Resolvida;1
N ;RO;Porto Velho;F;entre 31 a 40 anos;2014;10;02/10/2014;11/10/2014;11/10/2014;9;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Loja física;S;S;Finalizada avaliada;Resolvida;3
SE;SP;Franca;F;entre 21 a 30 anos;2014;10;05/10/2014;09/10/2014;09/10/2014;4;Claro Celular;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Produtos de telefonia e informática;Aparelho celular;Contrato / Oferta;Publicidade abusiva / ofensiva / discriminatória;Loja física;S;S;Finalizada avaliada;Resolvida;5
NE;PB;João Pessoa;M;entre 21 a 30 anos;2014;10;05/10/2014;06/10/2014;06/10/2014;1;LG Electronics;Fabricantes - Eletroeletrônicos,  Produtos de Telefonia e Informática;Produtos Eletrodomésticos e Eletrônicos;Televisão;Vício de Qualidade;Produto danificado / não funciona - Falta de assistência técnica / falta de informações sobre assistência técnica;Loja física;N;S;Finalizada avaliada;Não Resolvida;1
NE;BA;Salvador;M;entre 51 a 60 anos;2014;10;13/10/2014;14/10/2014;20/10/2014;1;Oi Fixo;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Internet Fixa;Contrato / Oferta;Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa;Não comprei / contratei;S;S;Finalizada avaliada;Resolvida;3
NE;BA;Salvador;M;entre 51 a 60 anos;2014;10;20/10/2014;22/10/2014;24/10/2014;2;Claro Fixo - Embratel;Operadoras de Telecomunicações (Telefonia, Internet, TV por assinatura);Telecomunicações;Telefonia Fixa;Cobrança / Contestação;Cobrança por serviço/produto não contratado / não reconhecido / não solicitado;Catálogo;S;S;Finalizada avaliada;Resolvida;5
NE;MA;São Luís;F;entre 31 a 40 anos;2014;10;01/10/2014;10/10/2014;20/10/2014;9;Hipercard;Bancos, Financeiras e Administradoras de Cartão;Serviços Financeiros;Cartão de Crédito / Cartão de Débito / Cartão de Loja;Cobrança / Contestação;Dificuldade na Renegociação / parcelamento de dívida;Loja física;S;S;Finalizada avaliada;Resolvida;4
